0	ANEL DE VEDACAO P/ VASO POLY	7896038100958	36
300	SOLUCAO LIMPADORA GYMCOL 200CC	7898906124226	10
3753	COLA P/ CANO TIGRE 175 GR PINCEL	7899052589822	24
3678	COLA P/ CANO TIGRE  75GR	7897613336816	14
0	COLA  P/ CANO POLYTUBOS 17GR	7896038100088	46
0	COLA P/ CANO PLASTUBOS 17 GR	7898491210946	86
0	CESTO MULTI USO C/ TAMPA ASTRA 20X25 CM	7891222041277	15
0	SUPORTE P/ PRATELEIRA BRANCO  TB 25 CM	7891638049775	9
0	SUPORTE P/ PRATELEIRA  BRANCO TB 30CM	7891638049782	12
0	SUPORTE P/ PRATELEIRA BRANCO TB 20CM	7891638049768	5
0	PALHA DE ACO N 0	7897150100055	38
868	PALHA DE ACO 01 25GR	7897150100062	26
945	PALHA DE ACO 02 25GR	7897150100079	41
3990	MANGUEIRA P/JARDIM TRANCADA 20MT AZUL	7899020554203	5
3989	MANGUEIRA P/JARDIM TRANCADA 30MT AZUL	7899020554302	3
4009	MANGUEIRA P/JARDIM TRANCADA 15MT AZUL	7899020554159	8
0	MANGUEIRA P/ JARDIM PABOVI 10M	7896533100903	2
3981	MANGUEIRA CRISTAL 5/16X1,0MM	7897203401146	1
3919	ADAPTADOR ENGATE RAPIDO P/MANGUEIRA 78502-750	7891117043164	48
1111	ESGUICHO PLASTICO TRAMONTINA 78515-750	7891117043256	18
3844	ENGATE RAPIDO P/MANG.DE JARDIM TRAMONTINA 78506750	7891117043249	46
4302	TORNEIRA PLAST.P/FILTRO	7898031530046	14
994	NUMERO COLONIAL "8"	7894023010978	4
993	NUMERO COLONIAL "7"	7894023010961	5
991	NUMERO COLONIAL "5"	7894023010947	7
990	NUMERO COLONIAL "4"	7894023010930	6
1022	NUMERO COLONIAL "2"	7894023010916	3
987	NUMERO COLONIAL "0"	7894023010893	14
3973	ENGATE RAPIDO COMPLETO JAPI 1/2 C/BUCHA	7891117043201	56
3644	REGULADOR P/GAS S/MANGUEIRA 505/01BT 061166	7891249061166	2
3739	REGULADOR P/GAS COMPLETO 505/01 BT 61777	7891249061777	1
3756	ESPACADOR DE PISO MAX 8MM 0810	7897451460537	5
0	ESPACADOR DE PISO PLASTIN 8MM	7898178612216	2
0	ESPACADOR DE PISO MAX 8MM	7898159700321	2
0	ESPACADOR DE PISO CORTAG  5MM 	7897451460520	33
0	ESPACADOR DE PISO CORTAG 4MM	7897451465563	10
0	ROLDANA 10 CM PINTADA	7891257409035	4
0	ROLDANA 12 CM PINTADA 	7891257409042	2
3277	MASSA CORRIDA ACRILICA MERKO PLUS 900ML	7898105990134	1
1088	ROLO ESPUMA ATLAS 23CM S/CABO 406/23	7896380140350	9
1149	ROLO ESPUMA TIGRE 340  23CM	7891395021847	13
5105	ROLO ESPUMA TIGRE CHAPISCO ROLADO 1332/23	7891395026132	6
0	ROLO P/ TEXTURA TIGRE  230MM 1355	7891395000958	10
1147	ROLO TIGRE TEXTURA MEDIA 1352-23 S/CABO	7891395012524	7
4717	ROLO POLIAMIDA TEXTURIZADO NIVELO 23CM S/CABO	7896380150281	16
3276	ROLO LA CONDOR 15CM S/CABO REF 951/15	7891055092620	7
0	CORANTE SUVINIL VERMELHO 50ML	7891260060513	11
4200	BISNAGA LARANJA	7891260060520	9
4181	BISNAGA AMARELA	7891260060490	6
0	BISNAGA OCRE SUVINIL 50ML	7891260060506	8
4183	BISNAGA OCRE	7891323075232	1
0	BISNAGA CASTANHO SUVINIL 50ML	7891260060544	7
4190	BISNAGA MARRON	7891323075249	4
0	BISNAGA VERDE SUVINIL 50 ML	7891260060551	3
0	BISNAGA AZUL SUVINIL 50ML	7891260060568	7
4184	BISNAGA PRETA	7891260060537	7
4191	XADREZ VERMELHO 500G  PO	7891106002165	5
4192	XADREZ VERDE 500G  PO	7891106002189	16
4189	XADREZ AMARELO 500G   PO	7891106002127	10
4188	XADREZ AZUL 500G   PO	7891106002141	10
4193	XADRES PRETO 500G PO	7891106002202	10
0	RESINA MULTIUSO HYDRONORTH 900ML	7896257505718	3
3022	OLEO DE LINHACA CRU	7893946048129	9
0	ANCHORTOL ACQUA 1LITRO 	7894174280138	2
2170	TECPLUS 1 - LITRO (SUBST VEDACIT)	7894174232175	7
0	ESMALTE EPOXI IMOBILIARIO ENDUREC. 0,9L	7898124058846	3
0	AGUA RAZ CRISTAL COLOR 0,9 L	7898124051472	2
3194	ESMALTE EPOXI KIT IMOBIL.BRANCO 3600ML	7898124058853	3
0	LATEX PESSEGO GLASUIT 1 L	7891260299944	3
0	LATEX GELO GLASURIT 1 L	7891260299654	3
0	LATEX PALHA GLASURIT 1 L	7891260299609	3
0	LATEX PEROLA GLASURIT 1 L	7891260299937	3
0	LATEX CANARIO GLASURIT 1 L	7891260299883	2
5253	RESINA TELHACOR INCOLOR PEDRAS 3,600ML	7898921307109	3
5129	RESINA TELHACOR CERAMICA NATURAL 3,600ML	7898917246115	2
4548	RESINA TELHACOR CERAMICA TELHA 3,600ML	7898917247549	3
1129	ROLO LA TIGRE 1391 0.23CM S/CABO PREMIUM	7891395061065	13
3076	RESINA HYDRONORTH CERAMICA TELHA 3.600ML COD:5603	7896257500508	3
4734	RESINA HYDRONORTH INCOLOR 3600ML COD:5514	7896257500485	5
0	IMPERMEABILIZANTE INCOLOR VEDACIT 3600 ML	7897321160222	1
3100	CUPINICIDA PENETROL 900ML JIMO CUPIM	7896027042429	6
3248	AGUA REPELENTE RENNER 5LT	7891310037304	4
4217	AGUA RAZ  5LT	7896587016748	12
4216	AGUA RAZ  900ML	7896587016755	26
0	THINNER EUCATEX  900 ML	7896587022190	30
0	THINNER EUCATEX 5 L	7896587022206	12
2967	ESMALTE PEG E PINT ALUMINIO 900ML	7896587010388	5
0	ESMALTE  WANDALUX AZUL CELESTE  900 ML	7891574034835	1
3415	ESMALTE PEG E PINT AZUL MAR 900ML	7896587013785	5
0	ESMALTE RESICOLOR CAMURCA 900 ML	7896155151239	4
0	ESMALTE GLASURIT CAMURCA 900 ML	7891260059470	2
0	ESMALTE MERKOVINIL CINZA ESCURO 0,9 L	7898105959469	4
0	ESMALTE RESICOLOR CINZA ESCURO 900 ML	7896155190078	1
4883	ESMALTE PEG E PINT CINZA MEDIO 900ML	7896587010173	3
4471	ESMALTE PEG E PINT COLORADO 900ML	7896587013723	6
0	ESMALTE MERKOVINIL CREME 900 ML	7898105959506	3
0	ESMALTE MERKOVINIL MARFIM 900 ML	7898105959452	2
0	ESMALTE RESICOLOR MARROM 900 ML	7896155151253	2
0	ESMALTE GLASURIT MARROM 900 ML	7891260059395	2
0	ESMALTE RESICOLOR MARROM TABACO 900 ML	7896155151246	5
0	ESMALTE MERKOVINIL PLATINA 900 ML	7898105959568	1
0	SPRAY SUVINIL PRETO BRILHANTE  400 ML/289G	7891260285138	2
3181	SPRAY COLOR JET AMARELO 1731 0,360L	7891310003729	5
0	SPRAY SUVINIL AZUL DEL REY 400 ML/ 289G	7891260285220	1
0	SPRAY SUVINIL BRANCO BRILHANTE 400 ML/ 289G	7891260285152	2
0	ESMALTE PEG PINT BRILHATE AZUL DEL REY  225 ML	7896587012986	2
0	ESMALTE MERKOVINIL VERMELHO GOYA  225 ML	7898105959223	3
0	ESMALTE PEG PINT CAMURCA 225 ML 	7896587011095	3
0	ESMALTE RESICOLOR MARROM CONHAQUE 225 ML	7896155105232	8
0	ESMALTE PEG PINT BRILHANTE GELO 225 ML	7896587010333	15
0	ESMALTE MERKOVINIL CINZA ESCURO 225 ML	7898105959476	17
0	ESMALTE PEG PINT CINZA MEDIO  225 ML	7896587010180	4
0	ESMALTE MERCOVINIL CINZA MEDIO 225 ML	7895008006115	1
0	ESMALTE MERKOVINIL PLATINA 225 ML	7898105959650	10
0	ESMALTE RESICOLOR CINZA CLARO 225 ML	7896155105164	8
0	ESMALTE PEG PINT AMARELO 225 ML	7898105959261	5
0	ESMALTE RESICOLOR AREIA 225 ML	7896155105065	6
2168	TECPLUS 1 - 3600ML (SUBST VEDACIT)	7894174232199	10
4205	CARBOLINEUM 3600ML	7898084350066	7
3843	ANCHORTOL 3600ML (SUBST NEUTROL)	7894174209467	5
2167	TECPLUS TOP 4KG (SUBST VEDAJA-SIKATOP)	7894174232250	7
0	QUEROSENE NATRIELLI 900 ML	7897176400849	8
1848	LUMINARIA TARTARUGA PRETA OVAL	7891134001888	4
4161	CHUVEIRO FAME JDI 220V NOVA	7896039706326	1
4160	CHUVEIRO FAME JDI 127V NOVA	7896039706319	3
4167	CHUVEIRO LORENZETTI JET TURBO 127V/550W	7896451819390	1
4149	CHUVEIRO FAME BANHO NOSSO 127 V	7896039705657	3
4163	CHUVEIRO ASTRA DIVINA DUCHA 127V/5500W	7891222192184	2
3892	CHUVEIRO ASTRA DIVINA DUCHA TURBO 220V 5500W	7891222199961	2
2130	LUMINARIA G-LIGTH DUPLA ALETADA BRANCA	7898453884222	1
2127	LUMINARIA GAMA 2X20 ALETADA BRANCA	7898307461371	2
0	LUMINARIA GAMA ALETADA  2X20W PRETA	7898307461388	1
2128	LUMINARIA GAMA 2X40 ALETADA BRANCA	7898307475002	3
2147	LUMINARIA GAMA 2X40 ALETADA PRETO	7898307475019	3
2166	PORTEIRO ELETRONICO F8 NTL HDL	7898314172888	2
1886	EXTENSAO 05MT DANEVA - PERLEX	7896586815144	6
4364	LUMINARIA PENDENTE 6610/1 BRANCO	7893313589880	2
4365	LUMINARIA PENDENTE 6610/2 BRANCA	7893313589897	3
4363	PLAFON MILAN 02 LAMPADAS CR	7893313593511	6
1953	CAMPAINHA MUSICAL FAME 110V	7896039703240	10
1948	FAME	7896039704797	2
1878	PLUG 3 SAIDAS TRAMONTINA NOVO PADRAO 57420/970	7891435046519	32
2137	PLUG FEMEA TRAMONTINA COLORS	7891435037548	58
4515	PLUG MACHO TRAMONTINA COLORS	7891435036701	40
5272	PLUG ADAPTADOR 2P U P/TOMADA TRAMONTINA 250V	7891435050981	23
0	PLUG ENERBRAS MACHO 2P+T  20 A  082-E	7898512071877	19
3111	PLUG ENERBRAS FEMEA MOVEL 2P+T 20A 90 086-E	7898512071976	15
5556	ARANDELA TRIANGULAR SKYGLASS GL002	7898307460701	3
5554	PLAFON QUADRADO SKYGLASS GL101	7898307460718	7
5555	PLAFON QUADRADO SKYGLASS GL102	7898307460725	7
4369	SPOT 150/2 BRANCO	7898906611719	10
4367	SPOT 150/1 BRANCO	7898906611702	1
4370	SPOT 150/2 PRETO	7893313520296	5
4373	SPOT FOCUS 01 LAMPADA BRANCO	7893313521156	1
0	SPOT FOCUS 2 LAMPADAS BRANCO	7893313521187	1
1902	INTERRUPTOR EXTERNO 2TC	7896039702236	13
2151	INTERRUPTOR PERA ENERBRAS 016-ES	7898192564546	24
2306	REPARO P/VALV.DESCARGA HIDRA 4686.874	7894200024651	1
2362	REPARO MULT UNIFICADO 4EM1 REF:1022	7898128476349	2
2363	REPARO MULT COMPLETO 2520/2530 REF:1040C	7898128470040	7
4678	MECANISMO ACIONADOR SUPERIOR REF 9580	7898128473102	1
4679	MECANISMO ACIONADOR LATERAL REF 9581	7898128473171	4
5402	BOTAO P/TAMPA CAIXA DESCARGA ACOP.UNIVERSAL MB/U	7891222137277	1
4767	RESISTENCIA P/CHUVEIRO ENERDUCHA 220V/5400W	7898416409608	10
0	TOMADA TRIFASICA TRIPOLAR S/PLACA 20A TA-05	7898010132131	7
2020	TOMADA EXT P/AR CONDICIONADO 689-0	7896039706890	13
2000	PLAFON DECORATIVO BRANCO SKYPLAST PL008	7897916705012	1
2029	PLAFON DECORATIVO PRETO SKYPLAST PL009	7892190011156	30
2040	PLAFONIER PLAST C/ PINO TRAVA	7891960501217	13
1827	GRAMPO P/FIXAR FIO MIGUELAO DUPLO	7892164022232	1
2108	GRAMPO P/FIXAR FIO TIPO GARRA 14/16	7898178611523	1
4830	RELE FOTOCELULA BIVOLT TECHNA	7897418801731	2
0	RESISTENCIA ENERTRONIC 220V/7500W	7898512073802	8
4766	RESISTENCIA P/CHUVEIRO ENERDUCHA 127V/5400W	7898512073789	5
1939	RESISTENCIA FAME KIBANHO 220V	7896039700225	3
2134	RESISTENCIA LORENZ.JET TURB/EVOLUT.220V 7500 W	7896451829085	9
2133	RESISTENCIA LORENZ.JET TURB/EVOLUT.127V 5500W	7896451829092	20
2031	RESISTENCIA LORENZETTI LORENDUCHA 220V 5500W	7896451800527	9
0	PLAFON POP SKYLUX BRANCO E-27	7898935351037	31
2052	RESISTENCIA FAME SUPER DUCHA 127V	7896039716042	18
5204	RESISTENCIA FAME DUCHA 4T 127V 5400W	7896039717896	6
2053	RESISTENCIA FAME SUPER DUCHA 220V	7896039716035	3
5205	RESISTENCIA FAME DUCHA 4T 220V 6000W	7896039717902	10
2057	RESISTENCIA LOUSANO STILO 220V 5400W	7898141667465	5
2058	RESISTENCIA LOUSANO DUCHA FORT 127V	7898141667243	9
0	RESISTENCIA LOUSANO DUCHA STILO 127V/4400W	7898141667328	7
2059	RESISTENCIA LOUSANO DUCHA FORT 220V	7898141667267	6
1964	LAMPADA INCAND. 60X127V	7896619400026	1
1965	LAMPADA INCAND. 150X220V	7891140000967	4
4926	ASSENTO SANIT.ALMOF.SABATINI SALMON	7891222044360	3
1409	ASSENTO SANIT.ALMOF.MONTE CARLO CINZA REAL	7891222044230	10
1418	ASSENTO SANIT.ALMOF.VOGUE PLUS CZ REAL	7891222050224	5
4857	ASSENTO SANIT.ALMOF.CARRARA CREME 37	7891222090947	2
4740	ASSENTO SANIT.ASTRA ALMOF.TPK/AS AZ-11 AZUL	7891222039083	5
1464	ASSENTO SANIT.ASTRA SOFT TPJ CZA.REAL CZ2	7891222045855	2
1465	ASSENTO SANIT.ASTRA SOFT TPJ CM1 CARAMELO	7891222097199	1
163	ENGATE BR 40CM 1/2" TRANCADO	7899347007505	33
274	ENGATE BR 50CM 1/2" TRANCADO	7899020590058	4
331	ENGATE BR 60CM 1/2" TRANCADO	7891222136874	9
0	ENGATE BR 1/2 60 CM TRANCADO MANTAC	7899020590065	8
4739	TUBO LIGACAO CROMADO CLA2 C/SPUD	7891222147122	2
3697	TUBO LIGACAO BR.20CM S/ANEL	7891222005057	12
3643	TUBO LIGACAO CROM.C/COB.BOLSA 20CM CL6	7891222005149	15
3750	TUBO LIGACAO CROM.S/ANEL 25CM CL8	7891222022917	13
392	ENGATE CROMADO WOG 40CM 643	7896785900054	17
3795	ENGATE FLEXIVEL INOX JAPI 40CM EAI040	7894023003437	2
332	ENGATE FLEXIVEL INOX JAPI 50CM EAI050	7894023022599	1
3771	ALONGADOR P/TORNEIRA 1/2" LONGO 6CM	7898444495666	6
5203	VALVULA VEDAGUA ASTRA 3/4"	7891222160312	47
5202	VALVULA VEDAGUA ASTRA 1/2"	7891222160305	49
3715	SIFAO DE COPO 1.1/2"X40 CROMADO SC5	7891222042540	4
3714	SIFAO DE COPO 1"X40 BRANCO SC4	7891222011393	4
3749	SIFAO DE COPO 1.1/2X40 BRANCO SC-3	7891222011386	6
2277	SIFAO MARCHEZAN VALVULA 1" 1603 METAL	7899060203505	2
3653	SIFAO PAPO EMA HORIZ. 1.1/2X1.1/2" SF4S	7891222040195	12
3651	SIFAO PAPO EMA VERT. 1.1/2X1.1/2" SF3S	7891222040409	14
3650	SIFAO PAPO EMA HORIZ. 1X1.1/2" SF2S	7891222040188	10
3690	VALVULA P/ LAV. BR. S/LADR.S/UNHO VL3-S	7891222019153	12
0	VALVULA PARA LAVATORIO C/ LADRAO VL2/S  1704	7891222019115	1
3735	VALVULA PIA AMERICANA ASTRA S/ADAPTADOR VA2	7891222019023	12
3696	VALVULA PIA AMERICANA 1623	7898255883843	1
2208	REGISTRO PRESSAO DOCOL BASE 3/4	7891461033330	14
2202	REGISTRO GAVETA 1509 C50 1.1/2" CANOPLA	7898444497615	4
5026	REGISTRO GAVETA 1509 C23 3/4" CANPOPLA	7898444497394	12
2339	REGISTRO GAVETA 1509 C31  3/4" CANOPLA	7898472887853	6
2198	REGISTRO PRESSAO 1400 3/4 BRUTO	7898444492689	8
5427	REGISTRO GAVETA DECA BASE 3/4	7894200065487	5
2207	REGISTRO GAVETA DOCOL BASE  3/4"	7891461033286	12
2203	REGISTRO GAVETA 1509  3/4  BRUTO	7898444497295	6
4955	REGISTRO GAVETA 1509 1" BRUTO	7898444497301	16
2260	REGISTRO GAVETA EUROPA 1"	7891461032562	8
2196	REGISTRO GAVETA DOCOL BASE 1.1/2"	7891461033316	7
2272	VALVULA RETENCAO UNIVERSAL 1" DOCOL	7891461033644	4
4605	VALVULA RETENCAO HORIONTAL 3/4" PORTINHOLA	7891461033637	3
4601	VALVULA RETENCAO HORIZONTAL 1" PORTINHOLA	7891461033644	2
0	VALVULA RETENCAO 1.1/2 C/ CANASTO DUKE	7894023014990	3
5027	TORNEIRA 1158 C33 1/2" 18CM P/PIA	7898444490395	2
2342	TORNEIRA 1159 C50 3/4" 22CM P/PIA	7898444498605	13
2236	TORNEIRA 1130 3/4" AMARELA P/ JARDIM	7898444490067	11
4956	TORNEIRA 1126 3/4" AMARELA P/TANQUE	7898444490036	20
2341	TORNEIRA 1126 3/4" CROMADA P/TANQUE	7899060200146	1
3997	IRRIGADOR MOLTH-INOX GIRAT.BASE FERRADURA	7898909711034	9
3998	IRRIGADOR MOLTH-INOX HASTE  25CM AK25	7898909711010	4
4001	IRRIGADOR MOLTH-INOX PERERECA	7898909711850	10
3999	IRRIGADOR MOLTH-INOX HASTE  50CM AKM50	7898909711133	4
2874	ESMALTE RIOLUX ALUMINIO 225ML	1000000028744	9
2870	ESMALTE RIOLUX VERDE FOLHA 225ML	1000000028706	3
3228	ESMALTE RIOLUX BRANCO 225ML	1000000032284	7
2876	ESMALTE RIOLUX VERMELHO 225ML	1000000028768	19
0	QUEROSENE FARBEN 900 ML	7899381707195	12
1412	ASSENTO SANIT.PLUMA CINZA CLARO	7898030090091	5
2293	VALVULA DESCARGA ASTRA CROMADA	7891222099841	9
0	VALVULA DESCARGA HIDRA MAX  BR 11/2 DN40	7894200017950	1
2268	VALVULA DESC.DOCOL BASE 1.1/2" BAIXA PRESSAO	7891461031343	8
3899	PORTA SHAMPOO MARCHEZAN CROMADO DE CANTO	7898444492580	3
3859	PRATELEIRA ARAMADA ASTRA MULTIUSO DUPLA PAR/PMD	7891222130735	3
3858	PRATELEIRA ARAMADA ASTRA MULTIUSO SIMPLES PAR/PM	7891222130742	6
3933	PRATELEIRA ARAMADA ASTRA DE CANTO PAR/CS	7891222195765	4
2123	PAPELEIRA ARAMADA ASTRA PAR/PAP	7891222144411	1
3930	SABONETEIRA PAREDE ARAMADA PAR/SP	7891222144398	2
0	KIT BANHEIRO ASTRA KB2 E KB3 CARAMELO 	7891222020296	1
3863	KIT P/BANHEIRO STEEL CHROMA 05PC CROMADO	7898913034013	2
5424	KIT P/BANHEIRO STEEL MAX 05 PC CROMADO	7898913034907	6
3951	KIT P/BANHEIRO BRASIL/MARTE ECON.05PC BEGE	7899075131336	4
3829	PORTA TOALHA MEBER LINEAR 507 C40	7894066058548	1
3947	KIT P/BANHEIRO MARCHEZAN LUXO ANOD.33135	7898444492283	2
0	KIT BANHEIRO DELTA ACRILICO FUME 5 PC 	7899075123546	1
4342	PURIFICADOR DE AGUA JAPI COMPACTO	7898085891995	2
2827	PORTA GRELHA QD. CZ. 15X15CM PG6	7891222022597	37
2843	GRELHA ASTRA INOX REDONDA ROTAT.15CM PGRI3BAS	7891222107089	16
2842	GRELHA ASTRA REDONDA CROM. ROTAT. 10CM GRB2	7891222022634	2
2829	GRELHA ASTRA QUAD. ALUM. 10X10CM PGRAL2	7891222045701	4
2825	GRELHA ASTRA QUAD. ALUM. 15X15CM PGRAL6	7891222045725	8
2823	GRELHA ASTRA QUAD. CROM.10.2X10.2 CM GR2	7891222007778	9
2821	GRELHA ASTRA INOX QUADR.ROTAT.15X15 PGRI4BAS	7891222109724	29
2824	GRELHA ASTRA QUADR.INOX 10X10 PGRI2/AS	7891222107034	14
3717	BRACO CHUVEIRO POPULAR 40CM ALUMINIO	7898424796660	8
3941	BRACO CHUVEIRO ASTRA PLASTICO CEB40	7891222093962	17
